      SDSS-FIRST Complete Data

    Redshift   Lum. Dist.        K-{opt} f_2500A         f_1.4GHz   L_o,    L_r
                  cm                    erg/(s cm2 Hz)     mJy       erg/(s Hz)  erg/(s Hz)

     0.577900 1.02620e+028      1.41864 1.23943e-027      17.2743 1.15617e+030 1.91010e+032
     0.578600 1.02770e+028      1.41965 4.78214e-028      6.74086 4.47080e+029 7.47422e+031
     0.578600 1.02770e+028      1.41965 2.05883e-027      1.19000 1.92479e+030 1.31946e+031
     0.578800 1.02813e+028      1.41994 1.44684e-027      3.03000 1.35350e+030 3.36229e+031
     0.579000 1.02856e+028      1.42023 6.83004e-028      9.05000 6.39346e+029 1.00504e+032
     0.579100 1.02878e+028      1.42037 2.00642e-027      1.82000 1.87876e+030 2.02198e+031
     0.579400 1.02942e+028      1.42081 6.54064e-028      8.40835 6.13032e+029 9.35249e+031
     0.580300 1.03136e+028      1.42203 1.96981e-027      190.674 1.85160e+030 2.12835e+033
     0.580400 1.03157e+028      1.42214 1.05104e-027      4.24116 9.88298e+029 4.73592e+031
     0.580600 1.03201e+028      1.42238 6.86785e-028      484.236 6.46219e+029 5.41150e+033
     0.580900 1.03265e+028      1.42273 7.70587e-028      3.23000 7.25799e+029 3.61388e+031
     0.581100 1.03308e+028      1.42297 1.27415e-027      1.91816 1.20090e+030 2.14781e+031
     0.581400 1.03373e+028      1.42332 6.28669e-028      8.47277 5.93120e+029 9.49833e+031
     0.582000 1.03502e+028      1.42402 8.59059e-028      1.59000 8.12107e+029 1.78665e+031
     0.582100 1.03524e+028      1.42414 5.39040e-028      13.8961 5.09749e+029 1.56208e+032
     0.582900 1.03696e+028      1.42509 1.99536e-027      1.19000 1.89197e+030 1.34189e+031
     0.583000 1.03718e+028      1.42520 9.26453e-028      1.61000 8.78742e+029 1.81620e+031
     0.583500 1.03825e+028      1.42579 1.64293e-027      350.535 1.56092e+030 3.96202e+033
     0.583600 1.03847e+028      1.42591 1.06469e-027      3.21000 1.01188e+030 3.62961e+031
     0.583700 1.03868e+028      1.42603 1.10975e-027      2.37000 1.05505e+030 2.68085e+031
     0.584500 1.04041e+028      1.42697 8.67003e-028      104.308 8.26463e+029 1.18357e+033
     0.584800 1.04106e+028      1.42733 5.91044e-028      2.19000 5.63968e+029 2.48788e+031
     0.585000 1.04149e+028      1.42757 1.94994e-027      185.192 1.86185e+030 2.10545e+033
     0.585200 1.04192e+028      1.42780 4.94793e-028      2.07138 4.72753e+029 2.35679e+031
     0.586100 1.04386e+028      1.42887 6.38586e-028      1.58436 6.11961e+029 1.80898e+031
     0.586100 1.04386e+028      1.42887 5.99267e-028      11.5880 5.74281e+029 1.32309e+032
     0.586500 1.04473e+028      1.42934 6.37412e-028      120.216 6.11644e+029 1.37473e+033
     0.586800 1.04537e+028      1.42970 5.43528e-028      3.38080 5.22071e+029 3.87061e+031
     0.586900 1.04559e+028      1.42982 2.15588e-027      73.0949 2.07145e+030 8.37174e+032
     0.586900 1.04559e+028      1.42982 1.54890e-027      4.44000 1.48825e+030 5.08524e+031
     0.587800 1.04753e+028      1.43089 6.92503e-028      10.2572 6.67362e+029 1.17889e+032
     0.588200 1.04840e+028      1.43136 1.57769e-027      6.07000 1.52241e+030 6.98722e+031
     0.588200 1.04840e+028      1.43136 7.06676e-028      1.38000 6.81918e+029 1.58853e+031
     0.588400 1.04883e+028      1.43160 6.95698e-028      4.37884 6.71766e+029 5.04442e+031
     0.588600 1.04926e+028      1.43184 5.68095e-028      121.246 5.48914e+029 1.39783e+033
     0.588700 1.04948e+028      1.43196 7.86362e-028      3.93000 7.60061e+029 4.53261e+031
     0.589400 1.05099e+028      1.43279 7.64227e-028      1.61000 7.40367e+029 1.86190e+031
     0.589700 1.05164e+028      1.43315 5.63927e-028      2.81000 5.46858e+029 3.25342e+031
     0.590500 1.05337e+028      1.43403 2.06453e-027      21.7313 2.00740e+030 2.52383e+032
     0.590600 1.05359e+028      1.43414 5.72825e-028      7.26050 5.57161e+029 8.43544e+031
     0.590600 1.05359e+028      1.43414 5.71772e-028      1.39906 5.56137e+029 1.62547e+031
     0.590600 1.05359e+028      1.43414 1.32318e-027      1.99000 1.28700e+030 2.31203e+031
     0.590700 1.05380e+028      1.43424 1.67041e-027      1.12000 1.62528e+030 1.30175e+031
     0.590800 1.05402e+028      1.43435 9.93622e-028      22.5151 9.67102e+029 2.61788e+032
     0.590800 1.05402e+028      1.43435 1.58790e-027      4.74000 1.54552e+030 5.51130e+031
     0.590900 1.05423e+028      1.43446 1.02052e-027      13.5660 9.93617e+029 1.57795e+032
     0.591700 1.05597e+028      1.43530 7.62822e-028      136.200 7.44716e+029 1.58913e+033
     0.591900 1.05640e+028      1.43551 7.69170e-028      3.13000 7.51418e+029 3.65476e+031
     0.592500 1.05770e+028      1.43614 1.36026e-027      5.40000 1.33155e+030 6.31990e+031
     0.592600 1.05791e+028      1.43625 6.49864e-028      1.42124 6.36360e+029 1.66399e+031
     0.592800 1.05835e+028      1.43646 1.59229e-027      1.46593 1.56025e+030 1.71764e+031
     0.593500 1.05986e+028      1.43720 6.34485e-027      6598.19 6.23180e+030 7.75192e+034
     0.593500 1.05986e+028      1.43720 8.09137e-028      19.6320 7.94719e+029 2.30648e+032
     0.594500 1.06203e+028      1.43826 4.98908e-028      46.1494 4.91662e+029 5.44270e+032
     0.594600 1.06225e+028      1.43836 1.32075e-027      15.8313 1.30200e+030 1.86780e+032
     0.594800 1.06268e+028      1.43858 7.69877e-028      547.626 7.59455e+029 6.46593e+033
     0.594800 1.06268e+028      1.43858 6.76119e-028      217.499 6.66966e+029 2.56805e+033
     0.596900 1.06723e+028      1.44081 6.94419e-028      411.427 6.89832e+029 4.89694e+033
     0.597500 1.06853e+028      1.44144 2.53759e-027      1.17000 2.52586e+030 1.39576e+031
     0.598200 1.07005e+028      1.44219 9.35888e-028      1.96000 9.33732e+029 2.34444e+031
     0.598700 1.07114e+028      1.44272 6.25782e-028      1.32000 6.25376e+029 1.58192e+031
     0.599100 1.07201e+028      1.44315 1.12829e-027      2.72000 1.12906e+030 3.26467e+031
     0.599100 1.07201e+028      1.44315 2.96772e-027      3.07296 2.96973e+030 3.68832e+031
     0.599800 1.07353e+028      1.44390 6.83631e-027      1.83000 6.85680e+030 2.20230e+031
     0.601500 1.07722e+028      1.44530 5.98165e-028      25.9094 6.03506e+029 3.13821e+032
     0.601700 1.07766e+028      1.44546 5.43029e-028      1.34000 5.48259e+029 1.62427e+031
     0.601700 1.07766e+028      1.44546 4.99832e-028      1.97000 5.04646e+029 2.38792e+031
     0.601800 1.07787e+028      1.44554 9.15424e-028      9.98766 9.24563e+029 1.21110e+032
     0.602400 1.07918e+028      1.44602 2.34219e-027      23.5551 2.37051e+030 2.86279e+032
     0.602600 1.07961e+028      1.44618 1.15351e-027      4.25000 1.16828e+030 5.16917e+031
     0.602600 1.07961e+028      1.44618 6.93142e-028      65.1620 7.02013e+029 7.92549e+032
     0.603200 1.08092e+028      1.44666 2.16781e-027      1.52000 2.20014e+030 1.85293e+031
     0.603300 1.08114e+028      1.44674 9.30728e-028      5.84220 9.44935e+029 7.12453e+031
     0.603600 1.08179e+028      1.44698 6.32735e-028      102.648 6.43063e+029 1.25320e+033
     0.603600 1.08179e+028      1.44698 3.23311e-027      57.5284 3.28589e+030 7.02351e+032
     0.604400 1.08353e+028      1.44762 4.90255e-028      12.5796 4.99641e+029 1.54046e+032
     0.605500 1.08592e+028      1.44850 9.90885e-028      6.14000 1.01371e+030 7.55003e+031
     0.605600 1.08614e+028      1.44858 1.10872e-027      121.346 1.13465e+030 1.49269e+033
     0.606200 1.08745e+028      1.44906 1.02713e-027      1.30667 1.05333e+030 1.61097e+031
     0.606300 1.08767e+028      1.44914 1.87079e-027      11.6181 1.91918e+030 1.43292e+032
     0.606400 1.08788e+028      1.44922 1.34408e-027      18.5756 1.37932e+030 2.29188e+032
     0.607700 1.09072e+028      1.45026 7.87810e-028      1.38475 8.12098e+029 1.71688e+031
     0.608400 1.09224e+028      1.45083 6.10410e-028      1.13000 6.30747e+029 1.40470e+031
     0.609100 1.09377e+028      1.45139 5.99267e-028      15.8629 6.20724e+029 1.97710e+032
     0.609200 1.09399e+028      1.45147 5.62890e-028      42.8020 5.83244e+029 5.33668e+032
     0.609600 1.09486e+028      1.45179 5.78659e-028      39.2676 6.00407e+029 4.90332e+032
     0.610200 1.09617e+028      1.45217 1.09553e-027      1.69638 1.13913e+030 2.12301e+031
     0.610500 1.09682e+028      1.45225 7.71295e-028      11.0167 8.02905e+029 1.38028e+032
     0.610600 1.09704e+028      1.45227 7.89989e-028      126.872 8.22678e+029 1.59017e+033
     0.610900 1.09770e+028      1.45235 1.65661e-027      358.177 1.72713e+030 4.49429e+033
     0.611900 1.09988e+028      1.45262 5.82936e-028      1.21099 6.10056e+029 1.52518e+031
     0.612400 1.10097e+028      1.45275 3.69167e-027      174.722 3.87073e+030 2.20464e+033
     0.612400 1.10097e+028      1.45275 5.73881e-027      340.269 6.01717e+030 4.29350e+033
     0.612800 1.10185e+028      1.45286 9.80892e-028      4.86046 1.03003e+030 6.14205e+031
     0.613100 1.10250e+028      1.45294 1.63389e-027      1.74049 1.71768e+030 2.20187e+031
     0.613300 1.10294e+028      1.45299 1.05493e-027      847.472 1.10987e+030 1.07292e+034
     0.613400 1.10316e+028      1.45302 7.42028e-028      5.62326 7.80968e+029 7.12183e+031
     0.615300 1.10731e+028      1.45353 1.67503e-027      2.48000 1.77561e+030 3.16312e+031
     0.615900 1.10862e+028      1.45369 9.64768e-028      10.2260 1.02501e+030 1.30718e+032
     0.616100 1.10906e+028      1.45374 2.61350e-027      58.9468 2.77879e+030 7.54066e+032
     0.616500 1.10994e+028      1.45385 1.15457e-027      84.6523 1.22944e+030 1.08450e+033
     0.616700 1.11037e+028      1.45390 8.24182e-028      4.15129 8.78286e+029 5.32225e+031
     0.617100 1.11125e+028      1.45401 6.18332e-028      1.46000 6.59913e+029 1.87459e+031
     0.617100 1.11125e+028      1.45401 4.87107e-028      30.1805 5.19863e+029 3.87508e+032
     0.618200 1.11366e+028      1.45431 5.59786e-028      2.57202 5.99901e+029 3.31582e+031
     0.620000 1.11760e+028      1.45479 1.29904e-027      1.77028 1.40154e+030 2.29739e+031
     0.620700 1.11914e+028      1.45460 4.83974e-028      92.4178 5.23665e+029 1.20245e+033
     0.620900 1.11957e+028      1.45455 6.16060e-028      47.4824 6.67130e+029 6.18245e+032
     0.621400 1.12067e+028      1.45441 8.01716e-028      43.5832 8.69957e+029 5.68519e+032
     0.621500 1.12089e+028      1.45439 9.37612e-028      1.91000 1.01784e+030 2.49240e+031
     0.621800 1.12155e+028      1.45431 9.89972e-028      1.62000 1.07600e+030 2.11630e+031
     0.621900 1.12177e+028      1.45428 5.48559e-028      56.9166 5.96473e+029 7.43807e+032
     0.622300 1.12264e+028      1.45417 7.22473e-028      2.17563 7.86865e+029 2.84736e+031
     0.622900 1.12396e+028      1.45401 1.45487e-027      1.62390 1.58843e+030 2.12995e+031
     0.624200 1.12681e+028      1.45366 2.03808e-027      2.28306 2.23703e+030 3.00880e+031
     0.624500 1.12747e+028      1.45358 1.22807e-027      1.05000 1.34960e+030 1.38529e+031
     0.624800 1.12813e+028      1.45350 1.49287e-027      1.25000 1.64262e+030 1.65096e+031
     0.625500 1.12967e+028      1.45332 6.79867e-028      1.59000 7.50200e+029 2.10538e+031
     0.626000 1.13077e+028      1.45318 5.04920e-028      9.37968 5.58289e+029 1.24426e+032
     0.626900 1.13275e+028      1.45294 9.98205e-028      25.5935 1.10776e+030 3.40625e+032
     0.627100 1.13319e+028      1.45289 4.91611e-028      7.47000 5.46011e+029 9.94907e+031
     0.627300 1.13363e+028      1.45283 1.55747e-027      168.357 1.73123e+030 2.24393e+033
     0.627600 1.13428e+028      1.45275 8.92118e-028      230.669 9.92852e+029 3.07779e+033
     0.628600 1.13648e+028      1.45249 3.58443e-027      1.80000 4.00539e+030 2.41046e+031
     0.629000 1.13736e+028      1.45238 5.75997e-028      304.950 6.44687e+029 4.08964e+033
     0.630000 1.13956e+028      1.45211 5.86709e-028      2.33000 6.59342e+029 3.13606e+031
     0.630200 1.14001e+028      1.45198 5.45032e-027      280.245 6.13035e+030 3.77468e+033
     0.630300 1.14023e+028      1.45191 1.15564e-027      330.292 1.30039e+030 4.45039e+033
     0.631200 1.14221e+028      1.45131 4.44244e-027      2071.25 5.01835e+030 2.79992e+034
     0.631500 1.14287e+028      1.45111 4.74266e-027      17.9875 5.36443e+030 2.43419e+032
     0.631800 1.14353e+028      1.45091 4.09659e-027      11.3300 4.63967e+030 1.53491e+032
     0.631900 1.14375e+028      1.45084 9.05364e-028      1.53000 1.02583e+030 2.07348e+031
     0.632100 1.14419e+028      1.45071 7.70587e-028      5.74231 8.73872e+029 7.78770e+031
     0.632600 1.14529e+028      1.45037 4.78654e-028      109.072 5.43981e+029 1.48190e+033
     0.632800 1.14573e+028      1.45024 8.14374e-028      35.8228 9.26318e+029 4.87055e+032
     0.632900 1.14595e+028      1.45017 4.87107e-028      20.5722 5.54304e+029 2.79805e+032
     0.633500 1.14727e+028      1.44977 8.10627e-028      2.19429 9.24840e+029 2.99093e+031
     0.634900 1.15036e+028      1.44883 4.99832e-028      1.55000 5.73698e+029 2.12339e+031
     0.634900 1.15036e+028      1.44883 1.46833e-027      2.76302 1.68532e+030 3.78515e+031
     0.635400 1.15146e+028      1.44850 9.32442e-028      11.5121 1.07254e+030 1.57991e+032
     0.635700 1.15213e+028      1.44830 1.69365e-027      1.32000 1.95063e+030 1.81350e+031
     0.636000 1.15279e+028      1.44810 1.00282e-027      169.383 1.15647e+030 2.32960e+033
     0.637200 1.15544e+028      1.44730 1.15564e-027      165.737 1.33957e+030 2.28927e+033
     0.637300 1.15566e+028      1.44724 1.39966e-027      2.95000 1.62313e+030 4.07620e+031
     0.637300 1.15566e+028      1.44724 7.57221e-028      1.26882 8.78117e+029 1.75320e+031
     0.637500 1.15610e+028      1.44710 5.51090e-028      5.10000 6.39622e+029 7.05203e+031
     0.637700 1.15654e+028      1.44697 2.12433e-027      56.2497 2.46772e+030 7.78350e+032
     0.637800 1.15676e+028      1.44690 8.79065e-028      11.8935 1.02160e+030 1.64634e+032
     0.638400 1.15809e+028      1.44650 9.38477e-028      151.832 1.09344e+030 2.10622e+033
     0.638400 1.15809e+028      1.44650 4.82639e-028      1.56000 5.62336e+029 2.16404e+031
     0.638600 1.15853e+028      1.44637 1.87250e-027      4.03000 2.18357e+030 5.59443e+031
     0.639200 1.15985e+028      1.44597 5.20983e-028      8.64363 6.09089e+029 1.20248e+032
     0.640100 1.16184e+028      1.44536 1.22467e-027      1.56659 1.43731e+030 2.18640e+031
     0.640800 1.16339e+028      1.44480 7.07977e-028      2.66000 8.33439e+029 3.72166e+031
     0.640900 1.16361e+028      1.44472 5.10062e-028      32.8764 6.00711e+029 4.60145e+032
     0.641200 1.16428e+028      1.44448 5.80260e-028      7.23462 6.84279e+029 1.01365e+032
     0.641600 1.16516e+028      1.44416 6.24056e-027      1.74169 7.37208e+030 2.44378e+031
     0.642100 1.16627e+028      1.44376 3.84789e-027      19.6051 4.55547e+030 2.75570e+032
     0.642100 1.16627e+028      1.44376 6.48669e-028      27.0275 7.67952e+029 3.79899e+032
     0.642400 1.16693e+028      1.44352 9.03696e-028      1.48000 1.07127e+030 2.08251e+031
     0.643800 1.17003e+028      1.44240 9.56801e-028      1.19000 1.14114e+030 1.68278e+031
     0.644400 1.17136e+028      1.44192 5.42029e-028      1.82000 6.48140e+029 2.57913e+031
     0.644800 1.17224e+028      1.44161 3.95933e-027      11.5706 4.74266e+030 1.64200e+032
     0.644800 1.17224e+028      1.44161 5.76533e-028      12.1781 6.90596e+029 1.72820e+032
     0.645100 1.17291e+028      1.44137 1.85363e-027      23.0957 2.22324e+030 3.28102e+032
     0.645200 1.17313e+028      1.44129 5.63927e-028      12.1448 6.76666e+029 1.72591e+032
     0.645300 1.17335e+028      1.44121 1.48328e-027      1.41000 1.78059e+030 2.00449e+031
     0.645400 1.17357e+028      1.44113 8.49615e-028      1.42913 1.02035e+030 2.03240e+031
     0.646500 1.17601e+028      1.44025 1.03376e-027      287.328 1.24743e+030 4.10206e+033
     0.646700 1.17645e+028      1.44009 3.09615e-027      195.645 3.73931e+030 2.79510e+033
     0.646900 1.17690e+028      1.43993 8.21147e-028      3.05455 9.92581e+029 4.36700e+031
     0.648600 1.18067e+028      1.43858 6.98913e-028      1.26765 8.51047e+029 1.82320e+031
     0.648700 1.18089e+028      1.43850 4.84865e-028      199.413 5.90661e+029 2.86906e+033
     0.648900 1.18133e+028      1.43835 1.02713e-027      8.53619 1.25232e+030 1.22901e+032
     0.649100 1.18178e+028      1.43819 3.31757e-027      234.947 4.04843e+030 3.38507e+033
     0.649900 1.18355e+028      1.43755 5.15731e-028      2.24000 6.31516e+029 3.23643e+031
     0.649900 1.18355e+028      1.43755 1.61296e-027      1.06000 1.97508e+030 1.53152e+031
     0.650000 1.18377e+028      1.43747 1.16311e-027      3.40120 1.42485e+030 4.91589e+031
     0.650200 1.18422e+028      1.43729 3.32984e-027      2.35000 4.08275e+030 3.39893e+031
     0.651200 1.18644e+028      1.43636 9.17956e-028      3.26915 1.13047e+030 4.74495e+031
     0.651400 1.18688e+028      1.43617 7.06676e-027      16.2601 8.71042e+030 2.36169e+032
     0.651400 1.18688e+028      1.43617 5.36072e-028      1.34830 6.60758e+029 1.95833e+031
     0.653000 1.19044e+028      1.43469 2.02312e-027      29.7862 2.51124e+030 4.35057e+032
     0.653100 1.19066e+028      1.43460 1.45487e-027      2.18000 1.80667e+030 3.18521e+031
     0.653100 1.19066e+028      1.43460 4.89354e-028      1.90000 6.07685e+029 2.77610e+031
     0.653200 1.19088e+028      1.43450 2.94592e-027      320.892 3.65988e+030 4.69021e+033
     0.654500 1.19377e+028      1.43330 6.65001e-028      2.34866 8.30880e+029 3.44844e+031
     0.654900 1.19466e+028      1.43293 5.00289e-028      4.31300 6.26174e+029 6.34143e+031
     0.655600 1.19622e+028      1.43229 5.28716e-028      20.8009 6.63781e+029 3.06582e+032
     0.655700 1.19644e+028      1.43219 5.46542e-028      1.74000 6.86459e+029 2.56546e+031
     0.655700 1.19644e+028      1.43219 4.30153e-027      2.48000 5.40275e+030 3.65652e+031
     0.655900 1.19689e+028      1.43201 6.01482e-028      24.3487 7.56124e+029 3.59248e+032
     0.657200 1.19978e+028      1.43081 8.72615e-028      3.44000 1.10320e+030 5.09845e+031
     0.657300 1.20000e+028      1.43072 2.34219e-027      52.2937 2.96239e+030 7.75317e+032
     0.657500 1.20045e+028      1.43053 5.23867e-028      7.18015 6.63163e+029 1.06528e+032
     0.658000 1.20156e+028      1.43007 6.09288e-028      47.9388 7.72977e+029 7.12479e+032
     0.658400 1.20245e+028      1.42971 1.73151e-027      1.52056 2.20051e+030 2.26302e+031
     0.659000 1.20379e+028      1.42915 1.14399e-027      3.21517 1.45765e+030 4.79505e+031
     0.659400 1.20468e+028      1.42879 6.73632e-028      13.4743 8.59823e+029 2.01232e+032
     0.659600 1.20513e+028      1.42860 1.45487e-027      15.8731 1.85860e+030 2.37220e+032
     0.659700 1.20535e+028      1.42851 3.99230e-027      3.68000 5.10241e+030 5.50158e+031
     0.660200 1.20646e+028      1.42805 1.01303e-027      5.59213 1.29753e+030 8.37466e+031
     0.660300 1.20669e+028      1.42796 1.07454e-027      4.35000 1.37691e+030 6.51673e+031
     0.660700 1.20758e+028      1.42759 2.51665e-027      1.88000 3.23044e+030 2.82032e+031
     0.660900 1.20802e+028      1.42741 5.33610e-027      4.07143 6.85549e+030 6.11205e+031
     0.661100 1.20847e+028      1.42722 4.74701e-027      1.24128 6.10395e+030 1.86470e+031
     0.661100 1.20847e+028      1.42722 1.49287e-027      2.76000 1.91961e+030 4.14619e+031
     0.661800 1.21003e+028      1.42658 7.54433e-027      1.74092 9.73037e+030 2.62160e+031
     0.662100 1.21070e+028      1.42630 1.32807e-027      1.46855 1.71512e+030 2.21373e+031
     0.662300 1.21115e+028      1.42611 5.08185e-027      14.4374 6.56858e+030 2.17784e+032
     0.662500 1.21159e+028      1.42593 1.46563e-027      3.02000 1.89605e+030 4.55871e+031
     0.662700 1.21204e+028      1.42575 6.77986e-028      95.7042 8.77853e+029 1.44566e+033
     0.662800 1.21226e+028      1.42565 1.15351e-027      2.77000 1.49421e+030 4.18565e+031
     0.662900 1.21249e+028      1.42556 1.42305e-027      6.54000 1.84416e+030 9.88577e+031
     0.663300 1.21338e+028      1.42519 1.02807e-027      2.50000 1.33460e+030 3.78417e+031
     0.663500 1.21383e+028      1.42501 5.85091e-028      2.73520 7.60200e+029 4.14302e+031
     0.663700 1.21427e+028      1.42483 1.06175e-027      130.539 1.38071e+030 1.97864e+033
     0.664100 1.21516e+028      1.42446 6.27510e-028      263.777 8.17431e+029 4.00370e+033
     0.664100 1.21516e+028      1.42446 5.44529e-028      26.6252 7.09335e+029 4.04126e+032
     0.664300 1.21561e+028      1.42427 5.38545e-028      5.98000 7.02147e+029 9.08288e+031
     0.665000 1.21717e+028      1.42363 7.85640e-028      1.92000 1.02740e+030 2.92326e+031
     0.666100 1.21963e+028      1.42262 5.11001e-028      45.3216 6.71428e+029 6.92641e+032
     0.666600 1.22075e+028      1.42216 1.69053e-027      11.3629 2.22606e+030 1.73955e+032
     0.668000 1.22388e+028      1.42088 5.87790e-028      8.58000 7.78665e+029 1.31981e+032
     0.668400 1.22477e+028      1.42052 2.92970e-027      17.4618 3.88775e+030 2.68971e+032
     0.669200 1.22656e+028      1.41979 2.87886e-027      170.174 3.83343e+030 2.62842e+033
     0.669500 1.22723e+028      1.41951 1.02335e-027      13.4850 1.36442e+030 2.08495e+032
     0.669700 1.22768e+028      1.41933 6.18902e-028      1.16000 8.25886e+029 1.79473e+031
     0.670300 1.22902e+028      1.41866 7.17834e-028      1.51000 9.60452e+029 2.34103e+031
     0.670400 1.22925e+028      1.41853 9.00368e-028      4009.52 1.20523e+030 6.21827e+034
     0.670700 1.22992e+028      1.41814 5.98720e-028      1.22000 8.02543e+029 1.89400e+031
     0.671300 1.23126e+028      1.41735 8.62226e-028      6.14367 1.15892e+030 9.55728e+031
     0.671800 1.23238e+028      1.41670 2.83154e-027      1.10923 3.81458e+030 1.72848e+031
     0.672300 1.23350e+028      1.41604 1.07652e-027      110.061 1.45356e+030 1.71796e+033
     0.672500 1.23395e+028      1.41578 8.18882e-028      4.02078 1.10670e+030 6.28037e+031
     0.672800 1.23462e+028      1.41539 7.97302e-028      1.70000 1.07901e+030 2.65807e+031
     0.673300 1.23574e+028      1.41474 7.11906e-028      156.665 9.65636e+029 2.45372e+033
     0.673600 1.23642e+028      1.41435 1.06469e-027      1.57188 1.44613e+030 2.46442e+031
     0.674100 1.23754e+028      1.41369 2.77473e-027      1.30990 3.77738e+030 2.05716e+031
     0.674900 1.23933e+028      1.41265 7.68461e-028      7.18550 1.04995e+030 1.13152e+032
     0.676500 1.24292e+028      1.41057 5.47041e-028      1.38682 7.52870e+029 2.19568e+031
     0.676600 1.24314e+028      1.41044 4.79537e-028      20.0644 6.60266e+029 3.17777e+032
     0.678000 1.24629e+028      1.40863 5.51596e-028      1.77205 7.64309e+029 2.81981e+031
     0.678600 1.24763e+028      1.40785 3.90500e-027      447.950 5.42560e+030 7.14250e+033
     0.678600 1.24763e+028      1.40785 9.32442e-028      1.35000 1.29553e+030 2.15256e+031
     0.679300 1.24921e+028      1.40695 1.10566e-027      861.418 1.54107e+030 1.37675e+034
     0.679600 1.24988e+028      1.40656 2.19797e-027      17.5031 3.06767e+030 2.80024e+032
     0.680300 1.25145e+028      1.40566 8.01716e-028      1.81670 1.12248e+030 2.91328e+031
     0.680400 1.25168e+028      1.40553 1.16419e-027      2777.48 1.63071e+030 4.45550e+034
     0.680500 1.25190e+028      1.40540 1.29665e-027      22.2444 1.81707e+030 3.56954e+032
     0.680500 1.25190e+028      1.40540 4.89805e-028      1.48500 6.86396e+029 2.38296e+031
     0.680500 1.25190e+028      1.40540 6.04257e-028      4.23401 8.46784e+029 6.79428e+031
     0.681400 1.25392e+028      1.40423 4.79095e-028      425.668 6.74119e+029 6.85127e+033
     0.681800 1.25482e+028      1.40371 2.39234e-027      1.98811 3.37226e+030 3.20423e+031
     0.681800 1.25482e+028      1.40371 7.34554e-028      7.32265 1.03543e+030 1.18018e+032
     0.681900 1.25505e+028      1.40358 2.05884e-027      2.21000 2.90346e+030 3.56303e+031
     0.681900 1.25505e+028      1.40358 1.69365e-027      1.24000 2.38845e+030 1.99917e+031
     0.682100 1.25550e+028      1.40332 6.96340e-028      14.7325 9.82894e+029 2.37681e+032
     0.682300 1.25595e+028      1.40306 4.78654e-028      5.00000 6.76236e+029 8.07194e+031
     0.682600 1.25662e+028      1.40267 5.99267e-028      2.74589 8.47782e+029 4.43739e+031
     0.682700 1.25685e+028      1.40254 1.49838e-027      1.09000 2.12070e+030 1.76204e+031
     0.683800 1.25932e+028      1.40112 5.52614e-028      1.07000 7.86015e+029 1.73607e+031
     0.684000 1.25977e+028      1.40086 7.45458e-028      2.08353 1.06126e+030 3.38278e+031
     0.684300 1.26045e+028      1.40048 1.05396e-027      2.15000 1.50248e+030 3.49419e+031
     0.684700 1.26135e+028      1.39996 1.00745e-027      1.23000 1.43875e+030 2.00167e+031
     0.685400 1.26292e+028      1.39906 1.15990e-027      1.11000 1.66169e+030 1.81060e+031
     0.685500 1.26315e+028      1.39893 6.20042e-028      17.8077 8.88680e+029 2.90570e+032
     0.685800 1.26383e+028      1.39854 8.27225e-028      95.4583 1.18722e+030 1.55916e+033
     0.686800 1.26608e+028      1.39726 6.34485e-028      28.8348 9.14695e+029 4.72540e+032
     0.687900 1.26856e+028      1.39584 7.20480e-028      32.0917 1.04379e+030 5.27837e+032
     0.688100 1.26901e+028      1.39559 9.47156e-028      1.78000 1.37342e+030 2.92964e+031
     0.688400 1.26968e+028      1.39520 4.83974e-028      26.0033 7.02725e+029 4.28405e+032
     0.688700 1.27036e+028      1.39482 1.80810e-027      12.7353 2.62887e+030 2.10024e+032
     0.689400 1.27194e+028      1.39392 6.15492e-028      1.29276 8.97689e+029 2.13689e+031
     0.689700 1.27262e+028      1.39354 7.83466e-028      409.637 1.14421e+030 6.77790e+033
     0.689800 1.27284e+028      1.39341 5.93776e-028      21.5476 8.67563e+029 3.56648e+032
     0.690200 1.27374e+028      1.39298 1.67966e-027      26.9417 2.45839e+030 4.46518e+032
     0.690300 1.27397e+028      1.39289 5.75996e-028      91.7571 8.43396e+029 1.52124e+033
     0.691600 1.27690e+028      1.39172 3.49961e-027      49.1483 5.15222e+030 8.18335e+032
     0.692400 1.27871e+028      1.39100 6.67456e-028      8.87772 9.85938e+029 1.48207e+032
     0.692500 1.27893e+028      1.39091 2.15786e-027      1.18083 3.18882e+030 1.97197e+031
     0.693200 1.28052e+028      1.39028 5.26288e-028      5.28759 7.80012e+029 8.85054e+031
     0.693300 1.28074e+028      1.39019 7.84916e-028      1.36000 1.16381e+030 2.27716e+031
     0.693300 1.28074e+028      1.39019 2.85512e-027      249.098 4.23333e+030 4.17086e+033
     0.694300 1.28300e+028      1.38929 5.44529e-028      1.23000 8.10757e+029 2.06627e+031
     0.694400 1.28323e+028      1.38920 5.37060e-028      18.2116 7.99968e+029 3.06036e+032
     0.694900 1.28436e+028      1.38876 8.26462e-027      1.99850 1.23361e+031 3.36391e+031
     0.695200 1.28503e+028      1.38849 2.88683e-027      2.89754 4.31438e+030 4.88199e+031
     0.695300 1.28526e+028      1.38840 1.13769e-027      7.69111 1.70099e+030 1.29628e+032
     0.695600 1.28594e+028      1.38813 1.53469e-027      799.814 2.29743e+030 1.34935e+034
