 |                              | |                              |            |            |      |          |    |      | SDSS-DR6 u  | SDSS-DR6 u  | SDSS-DR6 g  | SDSS-DR6 g  | SDSS-DR6 r  | SDSS-DR6 r  | SDSS-DR6 i  | SDSS-DR6 i  | SDSS-DR6 z  | SDSS-DR6 z  |    FIRST    |    FIRST    
 |      Input Object Name       | |         Object Name          |     RA     |    Dec     |Object| Redshift | z  |Mag./ |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   1.4 GHz   |   1.4 GHz   
 |   (E/W Hover for Messages)   | | (* Hover for Essential Note) |  J2000.0   |  J2000.0   | Type |          |Qual|Filter|  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  
 |                              | |                              |            |            |      |          |    |      |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |   milliJy   |  W/m^2/Hz    
 |RXJ1154.0+6022                | |WISE J115404.56+602220.9      |11h54m04.54s|+60d22m20.8s|VisS  |  1.120000|    |  19.2|       21.322|     1.11E-31|       20.481|     2.33E-31|       19.760|     4.53E-31|       19.644|     5.04E-31|       19.407|     6.14E-31|             |             
 |Ton599                        | |FBQS J1159+2914               |11h59m31.83s|+29d14m43.8s|QSO   |  0.724688|    | 18.3g|       18.773|     1.17E-30|       18.226|     1.86E-30|       18.092|     2.10E-30|       17.967|     2.36E-30|       17.698|     2.97E-30|             |             
 |TXS1206+549                   |*|WISE J120854.25+544158.2      |12h08m54.26s|+54d41m58.2s|QSO   |  1.345123|    | 19.2g|       19.568|     5.61E-31|       19.234|     7.35E-31|       18.853|     1.04E-30|       18.597|     1.32E-30|       18.393|     1.57E-30|             |             
 |MG1J120953+1809               | |WISE J120951.77+181006.7      |12h09m51.76s|+18d10m06.8s|QSO   |  0.845000|    | 19.29|       19.307|     7.13E-31|       18.885|     1.01E-30|       18.586|     1.34E-30|       18.354|     1.65E-30|       18.159|     1.94E-30|             |             
 |4C+13.46                      | |LBQS 1210+1324                |12h13m32.16s|+13d07m20.6s|QSO   |  1.140240|    | 18.4g|       18.637|     1.32E-30|       18.360|     1.64E-30|       18.002|     2.29E-30|       17.942|     2.42E-30|       17.781|     2.75E-30|             |             
 |4C+04.42                      | |[HB89] 1219+044               |12h22m22.55s|+04d13m15.8s|QSO   |  0.966000|    | 17.0g|       17.309|     4.49E-30|       17.030|     5.60E-30|       16.805|     6.89E-30|       16.655|     7.91E-30|       16.435|     9.51E-30|             |             
 |SBS1221+503                   | |SBS 1221+503                  |12h24m09.91s|+50d01m55.5s|QSO   |  1.063952|    | 17.2g|       17.444|     3.97E-30|       17.168|     4.93E-30|       17.120|     5.15E-30|       17.246|     4.59E-30|       17.351|     4.09E-30|             |             
 |4C+21.35                      | |PG 1222+216                   |12h24m54.46s|+21d22m46.4s|QSO   |  0.432000|    |  17.5|       16.100|     1.37E-29|       15.898|     1.59E-29|       16.101|     1.32E-29|       16.117|     1.30E-29|       15.865|     1.61E-29|             |             
 |TXS1226+492                   |*|WISE J122851.76+485801.4      |12h28m51.77s|+48d58m01.3s|QSO   |  1.716056|    | 18.9g|       19.325|     7.01E-31|       18.926|     9.76E-31|       18.595|     1.32E-30|       18.304|     1.73E-30|       18.131|     1.99E-30|             |             
 |3C273                         | |3C 273                        |12h29m06.70s|+02d03m08.6s|QSO   |  0.158339|    | 12.8V|       12.718|     3.08E-28|       12.803|     2.75E-28|       12.733|     2.93E-28|       12.473|     3.72E-28|       12.729|     2.89E-28|             |             
 |ON393                         |*|B2 1255+32                    |12h57m57.23s|+32d29m29.3s|QSO   |  0.805949|    | 19.0g|       19.509|     5.92E-31|       18.942|     9.62E-31|       18.805|     1.09E-30|       18.695|     1.21E-30|       18.402|     1.55E-30|       595.54|     5.96E-27
 |OW197                         |*|PKS 1257+145                  |13h00m20.92s|+14d17m18.5s|QSO   |  1.108552|    | 19.1g|       19.213|     7.78E-31|       19.037|     8.81E-31|       18.708|     1.19E-30|       18.618|     1.30E-30|       18.555|     1.35E-30|             |             
 |OP313                         | |[HB89] 1308+326               |13h10m28.66s|+32d20m43.8s|QSO   |  0.998007|    | 18.0g|       18.384|     1.67E-30|       18.047|     2.19E-30|       17.605|     3.30E-30|       17.343|     4.20E-30|       17.118|     5.07E-30|      1467.87|     1.47E-26
 |TXS1308+554                   | |2MASS J13110320+5513543       |13h11m03.21s|+55d13m54.3s|QSO   |  0.924500|    | 19.6g|       19.991|     3.80E-31|       19.530|     5.60E-31|       19.174|     7.77E-31|       18.923|     9.79E-31|       18.634|     1.25E-30|             |             
 |S41315+34                     | |[HB89] 1315+346               |13h17m36.49s|+34d25m15.9s|QSO   |  1.055411|    | 18.2i|       18.596|     1.37E-30|       18.460|     1.50E-30|       18.214|     1.88E-30|       18.268|     1.79E-30|       18.399|     1.56E-30|             |             
 |TXS1318+225                   |*|WISE J132111.20+221612.1      |13h21m11.20s|+22d16m12.1s|QSO   |  0.943000|    | 19.4B|       19.448|     6.26E-31|       19.087|     8.42E-31|       18.724|     1.18E-30|       18.457|     1.50E-30|       18.188|     1.89E-30|             |             
 |B21324+22                     |*|B2 1324+22                    |13h27m00.86s|+22d10m50.2s|QSO   |  1.400000|   :| 17.18|       19.150|     8.24E-31|       18.935|     9.68E-31|       18.688|     1.22E-30|       18.501|     1.44E-30|       18.497|     1.42E-30|             |             
 |B31330+476                    | |B3 1330+476                   |13h32m45.25s|+47d22m22.7s|QSO   |  0.669095|    | 17.8g|       18.204|     1.97E-30|       17.747|     2.89E-30|       17.429|     3.88E-30|       17.143|     5.04E-30|       16.907|     6.16E-30|             |             
 |MG2J133305+2725               |*|WISE J133307.50+272518.3      |13h33m07.49s|+27d25m18.4s|QSO   |  2.126000|    | 18.69|       21.549|     9.01E-32|       20.841|     1.67E-31|       20.400|     2.51E-31|       19.813|     4.31E-31|       19.439|     5.97E-31|             |             
 |87GB133543.8+654752           | |WISE J133716.04+653246.2      |13h37m16.06s|+65d32m46.3s|QSO   |  0.944766|    | 19.5g|       19.723|     4.86E-31|       19.477|     5.88E-31|       19.342|     6.66E-31|       19.396|     6.33E-31|       19.291|     6.84E-31|             |             
 |PKS1337-013                   | |[HB89] 1337-013               |13h40m04.62s|-01d37m46.5s|QSO   |  1.620000|    | 18.73|       19.069|     8.88E-31|       18.882|     1.02E-30|       18.721|     1.18E-30|       18.555|     1.37E-30|       18.457|     1.48E-30|             |             
 |1RXSJ134357.9+575426          | |SDSS J134357.61+575442.4      |13h43m57.62s|+57d54m42.4s|QSO   |  0.932444|    | 19.3g|       19.510|     5.92E-31|       19.274|     7.09E-31|       19.033|     8.85E-31|       19.070|     8.55E-31|       19.070|     8.39E-31|             |             
 |B31343+451                    |*|B3 1343+451                   |13h45m33.17s|+44d52m59.6s|QSO   |  2.534000|    | 20.8g|       21.598|     8.61E-32|       20.803|     1.73E-31|       20.362|     2.60E-31|       20.015|     3.58E-31|       19.689|     4.73E-31|             |             
 |TXS1343+073                   |*|WISE J134549.31+070631.2      |13h45m49.31s|+07d06m31.1s|QSO   |  1.093300|    | 20.0g|       19.993|     3.79E-31|       20.024|     3.55E-31|       19.718|     4.71E-31|       19.755|     4.55E-31|       19.624|     5.03E-31|             |             
 |B21348+30B                    |*|B2 1348+30B                   |13h50m52.74s|+30d34m53.6s|QSO   |  0.711515|    | 17.5i|       18.797|     1.14E-30|       18.248|     1.82E-30|       17.847|     2.64E-30|       17.549|     3.47E-30|       17.267|     4.42E-30|             |             
 |PKS1356+022                   | |[HB89] 1356+022               |13h59m27.15s|+01d59m54.6s|QSO   |  1.325654|    | 17.6g|       17.668|     3.23E-30|       17.577|     3.38E-30|       17.380|     4.06E-30|       17.355|     4.15E-30|       17.379|     3.99E-30|             |             
 |B31417+385                    | |[HB89] 1417+385               |14h19m46.61s|+38d21m48.5s|QSO   |  1.829579|    | 19.4g|       19.505|     5.94E-31|       19.401|     6.30E-31|       19.290|     6.98E-31|       18.960|     9.46E-31|       18.868|     1.01E-30|       662.63|     6.63E-27
 |OQ334                         | |[HB89] 1420+326               |14h22m30.38s|+32d23m10.4s|QSO   |  0.681889|    | 19.1g|       19.657|     5.17E-31|       19.133|     8.07E-31|       19.185|     7.69E-31|       19.086|     8.43E-31|       18.918|     9.65E-31|       426.82|     4.27E-27
 |B31432+422                    | |B3 1432+422                   |14h34m05.69s|+42d03m16.0s|QSO   |  1.240000|    | 17.80|       20.369|     2.68E-31|       19.902|     3.97E-31|       19.451|     6.02E-31|       19.224|     7.42E-31|       18.940|     9.46E-31|             |             
 |OQ253                         | |PKS 1432+200                  |14h34m39.79s|+19d52m00.7s|QSO   |  1.382000|    |  20.0|       19.963|     3.90E-31|       20.127|     3.23E-31|       19.700|     4.79E-31|       19.648|     5.02E-31|       19.485|     5.72E-31|             |             
 |PKSB1434+235                  | |PKS 1434+235                  |14h36m40.98s|+23d21m03.3s|QSO   |  1.547438|    | 19.1g|       19.329|     6.99E-31|       19.028|     8.89E-31|       18.906|     9.95E-31|       18.699|     1.20E-30|       18.608|     1.28E-30|             |             
 |B21436+37B                    | |B2 1436+37B                   |14h38m53.61s|+37d10m35.4s|QSO   |  2.401000|    | 19.77|       22.836|     2.66E-32|       21.420|     9.81E-32|       21.523|     8.91E-32|       21.381|     1.01E-31|       21.229|     1.09E-31|       362.13|     3.62E-27
 |PKS1441+25                    |*|PKS 1441+25                   |14h43m56.89s|+25d01m44.5s|QSO   |  0.062000|    |  19.5|       20.173|     3.21E-31|       19.709|     4.75E-31|       19.374|     6.46E-31|       19.174|     7.77E-31|       18.954|     9.33E-31|             |             
 |TXS1448+093                   | |SDSS J145031.17+091027.9      |14h50m31.17s|+09d10m28.0s|QSO   |  2.611000|    | 20.1R|       20.866|     1.70E-31|       20.100|     3.31E-31|       19.683|     4.86E-31|       19.434|     6.11E-31|       18.977|     9.14E-31|             |             
 |PKS1502+106                   |*|[HB89] 1502+106               |15h04m24.98s|+10d29m39.2s|QSO   |  1.838306|    | 18.6g|       18.897|     1.04E-30|       18.534|     1.40E-30|       18.221|     1.87E-30|       17.848|     2.64E-30|       17.579|     3.31E-30|             |             
 |B21504+37                     | |B2 1504+37                    |15h06m09.53s|+37d30m51.1s|G     |  0.671500|    |  21.2|       24.343|     2.87E-33|       23.225|     1.80E-32|       22.024|     5.60E-32|       21.168|     1.23E-31|       20.275|     2.74E-31|       786.15|     7.86E-27
 |PKS1509+022                   | |PKS 1509+022                  |15h12m15.75s|+02d03m17.0s|G     |  0.219915|    | 18.5g|       19.295|     7.21E-31|       18.717|     1.18E-30|       18.002|     2.29E-30|       17.556|     3.45E-30|       17.290|     4.33E-30|             |             
 |MG2J151421+2930               | |SDSS J151420.88+293103.5      |15h14m20.89s|+29d31m03.6s|QSO   |  1.629200|    | 19.4g|       19.628|     5.31E-31|       19.429|     6.14E-31|       19.384|     6.40E-31|       19.161|     7.86E-31|       19.181|     7.57E-31|             |             
 |NVSSJ151436+445003            | |WISE J151436.64+445004.2      |15h14m36.64s|+44d50m04.1s|QSO   |  0.570338|    | 19.2g|       19.966|     3.89E-31|       19.256|     7.20E-31|       18.644|     1.27E-30|       18.157|     1.98E-30|       17.874|     2.53E-30|             |             
 |B31518+423                    |*|B3 1518+423                   |15h20m39.61s|+42d11m08.9s|G     |  0.484000|    | 18.0R|             |             |             |             |             |             |             |             |             |             |             |             
 |B31520+437                    | |B3 1520+437                   |15h21m49.61s|+43d36m39.3s|QSO   |  2.174594|    | 19.0g|       19.277|     7.33E-31|       19.016|     8.99E-31|       18.878|     1.02E-30|       18.813|     1.08E-30|       18.585|     1.31E-30|             |             
 |B21520+31                     |*|B2 1520+31                    |15h22m09.99s|+31d44m14.4s|QSO   |  1.487000|    | 19.8R|       20.622|     2.12E-31|       20.183|     3.07E-31|       19.795|     4.39E-31|       19.507|     5.72E-31|       19.428|     6.03E-31|       360.13|     3.60E-27
 |PKS1532+01                    | |[HB89] 1532+016               |15h34m52.45s|+01d31m04.2s|QSO   |  1.435000|    | 18.65|       19.634|     5.28E-31|       19.571|     5.39E-31|       19.261|     7.17E-31|       19.125|     8.13E-31|       19.173|     7.63E-31|             |             
 |MG2J153938+2744               |*|WISE J153939.13+274438.2      |15h39m39.14s|+27d44m38.2s|QSO   |  2.084000|    | 18.7g|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS1546+027                   | |[HB89] 1546+027               |15h49m29.44s|+02d37m01.2s|QSO   |  0.414375|    | 17.3g|       17.605|     3.42E-30|       17.263|     4.52E-30|       17.267|     4.50E-30|       17.061|     5.44E-30|       16.599|     8.17E-30|             |             
 |4C+05.64                      | |[HB89] 1548+056               |15h50m35.27s|+05d27m10.4s|QSO   |  1.422000|    | 18.4g|       18.899|     1.04E-30|       18.642|     1.27E-30|       18.265|     1.79E-30|       17.997|     2.30E-30|       17.747|     2.84E-30|             |             
 |PKS1551+130                   |*|[HB89] 1551+130               |15h53m32.70s|+12d56m51.7s|QSO   |  1.290000|    | 17.65|       17.509|     3.74E-30|       17.401|     3.98E-30|       17.238|     4.62E-30|       17.204|     4.77E-30|       17.182|     4.78E-30|             |             
 |GB6J1604+5714                 | |WISE J160437.35+571436.6      |16h04m37.35s|+57d14m36.7s|QSO   |  0.720000|    |  17.1|       18.266|     1.86E-30|       17.893|     2.53E-30|       17.850|     2.63E-30|       17.911|     2.49E-30|       17.767|     2.79E-30|             |             
 |4C+15.54                      |*|[HB89] 1604+159               |16h07m06.43s|+15d51m34.5s|QSO   |  0.496522|    | 19.8g|       20.420|     2.56E-31|       19.874|     4.08E-31|       19.367|     6.50E-31|       18.918|     9.84E-31|       18.527|     1.38E-30|             |             
 |4C+10.45                      | |4C +10.45                     |16h08m46.20s|+10d29m07.8s|QSO   |  1.226000|    | 18.4g|       18.655|     1.30E-30|       18.483|     1.47E-30|       18.184|     1.93E-30|       18.076|     2.14E-30|       18.020|     2.21E-30|             |             
 |OS319                         | |[HB89] 1611+343               |16h13m41.06s|+34d12m47.9s|QSO   |  1.399149|    | 17.7g|       17.605|     3.42E-30|       17.632|     3.22E-30|       17.312|     4.32E-30|       17.210|     4.74E-30|       17.095|     5.18E-30|      3616.36|     3.62E-26
 |MG4J161600+4632               | |WISE J161603.77+463225.4      |16h16m03.77s|+46d32m25.2s|QSO   |  0.952058|    | 19.6g|       19.720|     4.87E-31|       19.591|     5.29E-31|       19.371|     6.48E-31|       19.393|     6.35E-31|       19.311|     6.71E-31|             |             
 |B31624+414                    | |B3 1624+414                   |16h25m42.16s|+41d18m41.1s|UvES  |  2.175000|PHOT|      |       19.834|     4.39E-31|       19.424|     6.17E-31|       19.276|     7.07E-31|       19.157|     7.89E-31|       18.941|     9.45E-31|        76.00|     7.60E-28
 |4C+38.41                      | |[HB89] 1633+382               |16h35m15.49s|+38d08m04.5s|QSO   |  1.813091|    | 17.7g|       17.775|     2.92E-30|       17.691|     3.05E-30|       17.651|     3.16E-30|       17.390|     4.02E-30|       17.275|     4.39E-30|      2695.25|     2.70E-26
 |4C+47.44                      | |[HB89] 1636+473               |16h37m45.13s|+47d17m33.8s|QSO   |  0.740000|    |  17.5|       19.960|     3.91E-31|       19.310|     6.86E-31|       19.278|     7.06E-31|       19.327|     6.75E-31|       18.916|     9.67E-31|             |             
 |NRAO512                       |*|[HB89] 1638+398               |16h40m29.63s|+39d46m46.0s|QSO   |  1.660000|    |  18.5|       20.096|     3.45E-31|       19.828|     4.25E-31|       19.553|     5.48E-31|       19.219|     7.45E-31|       18.860|     1.02E-30|      1111.21|     1.11E-26
 |3C345                         | |3C 345                        |16h42m58.81s|+39d48m37.0s|QSO   |  0.592800|    | 16.6g|       16.910|     6.49E-30|       16.571|     8.54E-30|       16.463|     9.44E-30|       16.285|     1.11E-29|       16.134|     1.25E-29|      6598.71|     6.60E-26
 |TXS1645+635                   | |WISE J164558.54+633010.8      |16h45m58.55s|+63d30m10.9s|QSO   |  2.379000|    |  19.4|       20.466|     2.45E-31|       19.809|     4.33E-31|       19.912|     3.94E-31|       19.928|     3.88E-31|       19.531|     5.48E-31|             |             
 |4C+48.41                      | |4C +48.41                     |16h57m46.88s|+48d08m33.0s|QSO   |  1.669000|    |  21.6|       24.535|     9.70E-34|       22.742|     2.87E-32|       21.893|     6.32E-32|       21.011|     1.43E-31|       20.649|     1.93E-31|             |             
 |4C+26.51                      | |[HB89] 1657+265               |16h59m24.15s|+26d29m36.9s|QSO   |  0.793134|    | 18.2g|       18.663|     1.29E-30|       18.172|     1.96E-30|       18.171|     1.96E-30|       18.287|     1.76E-30|       18.068|     2.11E-30|             |             
 |S41716+68                     |*|[HB89] 1716+686               |17h16m13.94s|+68d36m38.7s|QSO   |  0.777000|    |  18.5|       19.281|     7.30E-31|       18.623|     1.29E-30|       17.946|     2.41E-30|       17.542|     3.49E-30|       17.230|     4.57E-30|             |             
 |GB6J1722+6105                 |*|SDSS J172240.06+610559.9      |17h22m40.06s|+61d05m59.8s|QSO   |  2.058000|    |  19.9|       19.471|     6.13E-31|       19.191|     7.65E-31|       19.111|     8.23E-31|       19.063|     8.61E-31|       18.871|     1.01E-30|             |             
 |S41726+45                     | |B3 1726+455                   |17h27m27.65s|+45d30m39.7s|QSO   |  0.717000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
 |S41738+49                     | |[HB89] 1738+499               |17h39m27.39s|+49d55m03.4s|QSO   |  1.545000|    |   19.|             |             |             |             |             |             |             |             |             |             |             |             
 |S41738+47                     |*|[HB89] 1738+476               |17h39m57.13s|+47d37m58.4s|QSO   |  0.950000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
 |4C+51.37                      | |[HB89] 1739+522               |17h40m36.98s|+52d11m43.4s|QSO   |  1.375000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
 |S41800+44                     | |[HB89] 1800+440               |18h01m32.31s|+44d04m21.9s|QSO   |  0.663000|    | 17.9V|             |             |             |             |             |             |             |             |             |             |             |             
 |TXS1801+036                   | |WISE J180356.26+034107.3      |18h03m56.28s|+03d41m07.6s|G     |          |    |    17|             |             |             |             |             |             |             |             |             |             |             |             
 |PMNJ2110+0810                 | |GALEXASC J211009.59+080955.7  |21h10m09.68s|+08d09m55.4s|QSO   |  1.580000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
 |PMNJ2118+0013                 | |WISE J211817.39+001316.9      |21h18m17.40s|+00d13m16.8s|QSO   |  0.462929|    | 19.3g|       19.645|     5.22E-31|       19.319|     6.80E-31|       19.185|     7.69E-31|       18.816|     1.08E-30|       18.544|     1.36E-30|             |             
 |OX036                         |*|[HB89] 2121+053               |21h23m44.52s|+05d35m22.1s|QSO   |  1.941000|    |  17.5|             |             |             |             |             |             |             |             |             |             |             |             
 |OX169                         | |[HB89] 2141+175               |21h43m35.54s|+17d43m48.8s|QSO   |  0.210740|    | 16.3B|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2144+092                   | |[HB89] 2144+092               |21h47m10.16s|+09d29m46.7s|QSO   |  1.113000|    | 18.4B|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2201+171                   | |[HB89] 2201+171               |22h03m26.89s|+17d25m48.2s|QSO   |  1.075000|    |  18.8|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2209+236                   | |PKS 2209+236                  |22h12m05.97s|+23d55m40.5s|QSO   |  1.125000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
 |3C446                         |*|3C 446                        |22h25m47.26s|-04d57m01.4s|QSO   |  1.404000|    | 17.19|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2227-08                    | |[HB89] 2227-088               |22h29m40.08s|-08d32m54.4s|QSO   |  1.560469|    | 17.5g|       17.837|     2.76E-30|       17.447|     3.81E-30|       17.070|     5.40E-30|       16.730|     7.38E-30|       16.484|     9.09E-30|             |             
 |CTA102                        | |[HB89] 2230+114               |22h32m36.41s|+11d43m50.9s|QSO   |  1.037000|    | 17.33|             |             |             |             |             |             |             |             |             |             |             |             
 |3C454.3                       | |3C 454.3                      |22h53m57.75s|+16d08m53.6s|QSO   |  0.859000|    |  16.1|             |             |             |             |             |             |             |             |             |             |             |             
 |B22308+34                     | |[HB89] 2308+341               |23h11m05.33s|+34d25m10.9s|QSO   |  1.817000|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
 |4C+27.50                      | |4C +27.50                     |23h21m59.86s|+27d32m46.4s|QSO   |  1.253000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
 |B22319+31                     | |B2 2319+31                    |23h21m54.96s|+32d04m07.6s|G     |  1.489000|    |  17.0|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2320-035                   | |[HB89] 2320-035 NED02         |23h23m31.95s|-03d17m05.0s|QSO   |  1.410000|    |  18.6|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2325+093                   | |PKS 2325+093                  |23h27m33.58s|+09d40m09.5s|QSO   |  1.843000|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
 |4C+10.73                      | |[HB89] 2328+107               |23h30m40.85s|+11d00m18.7s|QSO   |  1.489000|    |  18.1|             |             |             |             |             |             |             |             |             |             |             |             
 |TXS2331+073                   | |WISE J233412.82+073627.6      |23h34m12.83s|+07d36m27.6s|QSO   |  0.401000|    | 16.04|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2332-017                   | |[HB89] 2332-017               |23h35m20.41s|-01d31m09.6s|QSO   |  1.184000|    | 18.78|             |             |             |             |             |             |             |             |             |             |             |             
 |PKS2335-027                   | |[HB89] 2335-027               |23h37m57.34s|-02d30m57.6s|QSO   |  1.072000|    | 19.27|             |             |             |             |             |             |             |             |             |             |             |             
 |MG1J234342+1542               | |SDSS J234342.74+154302.9      |23h43m42.75s|+15d43m03.0s|QSO   |  1.445949|    | 18.2g|       18.572|     1.40E-30|       18.159|     1.98E-30|       17.777|     2.81E-30|       17.509|     3.60E-30|       17.202|     4.69E-30|             |             
 |PKS2355-106                   | |[HB89] 2355-106               |23h58m10.88s|-10d20m08.6s|QSO   |  1.636313|    | 18.8g|       19.025|     9.25E-31|       18.776|     1.12E-30|       18.672|     1.23E-30|       18.420|     1.56E-30|       18.344|     1.64E-30|             |             
